Province_State,Country_Region,Date,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,Active_Diff
Arkansas,US,6/13/2020,35.59802983,-91.21494602,16,0,0,16,0
Florida,US,6/13/2020,30.795459700000002,-85.21500423,318,1,0,317,0
Georgia,US,6/13/2020,34.13794553,-83.56814788,260,7,0,253,0
Illinois,US,6/13/2020,37.78595185,-89.38232563,313,13,0,300,0
Indiana,US,6/13/2020,38.90915820000001,-86.03851889,416,2,0,414,0
Iowa,US,6/13/2020,42.17178824,-90.57354837,14,0,0,14,0
Kansas,US,6/13/2020,39.41673394,-95.79356799,102,1,0,101,0
Kentucky,US,6/13/2020,37.41866422,-83.99825483,63,13,0,50,0
Louisiana,US,6/13/2020,32.30251776,-92.55692092,158,15,0,143,0
Michigan,US,6/13/2020,42.24807035,-84.42258681,486,30,0,456,0
Minnesota,US,6/13/2020,43.67423373,-95.15398258,46,0,0,46,0
Mississippi,US,6/13/2020,30.54020656,-88.64184064,350,16,0,334,0
Missouri,US,6/13/2020,39.01002188,-94.34724536,819,22,0,797,0
North Carolina,US,6/13/2020,35.28814273,-83.14093385,59,1,0,58,0
Ohio,US,6/13/2020,39.01914254,-82.61818559999998,16,0,0,16,0
Oklahoma,US,6/13/2020,34.58781741,-99.41138784,30,3,0,27,0
Oregon,US,6/13/2020,42.43201126,-122.72893090000001,78,0,0,78,0
South Dakota,US,6/13/2020,43.69318385,-101.6255063,5,0,0,5,0
Tennessee,US,6/13/2020,36.36380466,-85.67239905,20,0,0,20,0
Texas,US,6/13/2020,28.95472367,-96.57749563,20,1,0,19,0
West Virginia,US,6/13/2020,38.84263974,-81.68148753,141,18,0,123,0
Wisconsin,US,6/13/2020,44.31864893,-90.80566792,21,1,0,20,0
Virginia,US,6/13/2020,37.31156958,-76.76950618,231,15,0,216,0
Georgia,US,6/13/2020,33.31535543,-83.68844964,56,1,0,55,0
Illinois,US,6/13/2020,39.01054275,-88.15437049,46,7,0,39,0
Indiana,US,6/13/2020,41.02078733,-87.11553319,82,1,0,81,0
Iowa,US,6/13/2020,41.68576082,-93.05567785,279,17,0,262,0
Mississippi,US,6/13/2020,32.01922104,-89.11786866,193,4,0,189,0
Missouri,US,6/13/2020,37.20351921,-94.34050458,122,0,0,122,0
South Carolina,US,6/13/2020,32.43171982,-81.02487495,54,2,0,52,0
Texas,US,6/13/2020,30.74685667,-94.02667579,32,1,0,31,0
Indiana,US,6/13/2020,40.43781032,-85.00576229,61,0,0,61,0
Georgia,US,6/13/2020,31.80405727,-82.63724870000001,54,2,0,52,0
Alabama,US,6/13/2020,33.55554728,-86.89506300000002,2410,117,0,2293,0
Arkansas,US,6/13/2020,34.26767081,-91.92619839,628,28,0,600,0
Colorado,US,6/13/2020,39.58635604,-105.2517692,2458,197,0,2261,0
Florida,US,6/13/2020,30.43669112,-83.89442308,32,4,0,28,0
Georgia,US,6/13/2020,33.05867328,-82.41609057,54,1,0,53,0
Idaho,US,6/13/2020,43.82078483,-112.3131749,10,0,0,10,0
Illinois,US,6/13/2020,38.29980057,-88.9240025,103,16,0,87,0
Indiana,US,6/13/2020,38.78576239,-85.43633383,53,1,0,52,0
Iowa,US,6/13/2020,41.03192394,-91.94849466,44,0,0,44,0
Kansas,US,6/13/2020,39.2347941,-95.38289232,22,0,0,22,0
Kentucky,US,6/13/2020,38.18664655,-85.65931031,3323,175,0,3148,0
Louisiana,US,6/13/2020,29.74075478,-90.11115756,8339,465,0,7874,0
Mississippi,US,6/13/2020,31.73397872,-91.03764977,53,2,0,51,0
Missouri,US,6/13/2020,38.25926778,-90.53870896,376,19,0,357,0
Montana,US,6/13/2020,46.14907081,-112.094396,3,0,0,3,0
Nebraska,US,6/13/2020,40.17584531,-97.142601,9,0,0,9,0
New York,US,6/13/2020,44.04200959,-75.94653457,81,0,0,81,0
Ohio,US,6/13/2020,40.38614126,-80.76259514,70,2,0,68,0
Oklahoma,US,6/13/2020,34.11130184,-97.83182974,4,0,0,4,0
Oregon,US,6/13/2020,44.62806839,-121.17832,65,0,0,65,0
Pennsylvania,US,6/13/2020,41.12913106,-78.9986361,18,1,0,17,0
Tennessee,US,6/13/2020,36.04818632,-83.45148924,43,0,0,43,0
Texas,US,6/13/2020,29.8832777,-94.16434171,1233,31,0,1202,0
Washington,US,6/13/2020,47.75003077,-123.56097040000002,31,0,0,31,0
West Virginia,US,6/13/2020,39.30776166,-77.86014147,207,4,0,203,0
Wisconsin,US,6/13/2020,43.02054068,-88.77529134,155,4,0,151,0
Louisiana,US,6/13/2020,30.26896765,-92.81210004,131,7,0,124,0
Mississippi,US,6/13/2020,31.56884708,-89.82670990000004,84,3,0,81,0
Georgia,US,6/13/2020,32.79248718,-81.96040187,44,6,0,38,0
Indiana,US,6/13/2020,38.99588883,-85.62710784,140,4,0,136,0
South Dakota,US,6/13/2020,44.06637798,-98.62965972,40,1,0,39,0
Idaho,US,6/13/2020,42.68891267,-114.2655033,205,3,0,202,0
Illinois,US,6/13/2020,39.08869046,-90.35393073,28,1,0,27,0
Kentucky,US,6/13/2020,37.87119786,-84.58252003,82,0,0,82,0
Kansas,US,6/13/2020,39.78470589,-98.21820662,4,0,0,4,0
Texas,US,6/13/2020,27.04453923,-98.69681870000001,4,0,0,4,0
Texas,US,6/13/2020,27.73103938,-98.0904705,17,0,0,17,0
Illinois,US,6/13/2020,42.36542373,-90.21094405,34,1,0,33,0
Arkansas,US,6/13/2020,35.56759135,-93.46036368,84,0,0,84,0
Georgia,US,6/13/2020,32.70211082,-82.66166794,77,2,0,75,0
Illinois,US,6/13/2020,37.45939802,-88.88165419,19,0,0,19,0
Indiana,US,6/13/2020,39.48994426,-86.10149107,1168,114,0,1054,0
Iowa,US,6/13/2020,41.67169354,-91.58754744,637,8,0,629,0
Kansas,US,6/13/2020,38.88548175,-94.82250877,1031,71,0,960,0
Kentucky,US,6/13/2020,37.85106355,-82.8264322,6,0,0,6,0
Missouri,US,6/13/2020,38.74719601,-93.80691168,80,0,0,80,0
Nebraska,US,6/13/2020,40.39257596,-96.26522753,6,0,0,6,0
Tennessee,US,6/13/2020,36.45523950000001,-81.84886538,24,0,0,24,0
Texas,US,6/13/2020,32.37877812,-97.36615819,232,4,0,228,0
Wyoming,US,6/13/2020,44.04057166,-106.58451740000001,18,1,0,17,0
North Carolina,US,6/13/2020,35.51745004,-78.36622717,802,25,0,777,0
Oklahoma,US,6/13/2020,34.31440473,-96.66011537,4,0,0,4,0
Georgia,US,6/13/2020,33.02512137,-83.56019163,51,0,0,51,0
Iowa,US,6/13/2020,42.12118609,-91.13139641,41,0,0,41,0
Mississippi,US,6/13/2020,31.62257767,-89.16896899999998,852,38,0,814,0
North Carolina,US,6/13/2020,35.02254606,-77.35870791,28,3,0,25,0
Texas,US,6/13/2020,32.73997145,-99.87861576,631,0,0,631,0
Oregon,US,6/13/2020,42.3665549,-123.5561938,23,1,0,22,0
Alaska,US,6/13/2020,58.45031811,-134.200436,37,0,0,37,0
Wisconsin,US,6/13/2020,43.92456975,-90.11120239,24,1,0,23,0
Pennsylvania,US,6/13/2020,40.53358749,-77.39975129999998,107,5,0,102,0
Michigan,US,6/13/2020,42.24542231,-85.53038622,952,63,0,889,0
Michigan,US,6/13/2020,44.68512729,-85.09085699,30,2,0,28,0
Minnesota,US,6/13/2020,45.9459309,-93.29275192,13,1,0,12,0
West Virginia,US,6/13/2020,38.33860077,-81.52857054,245,20,0,225,0
Minnesota,US,6/13/2020,45.1526059,-95.00586446,544,1,0,543,0
Illinois,US,6/13/2020,41.93842729,-88.42861412,7055,228,0,6827,0
Illinois,US,6/13/2020,41.13746989,-87.86205334,1071,58,0,1013,0
Missouri,US,6/13/2020,39.0997,-94.5786,1690,29,0,1661,0
Texas,US,6/13/2020,28.90705334,-97.85960149,4,0,0,4,0
Hawaii,US,6/13/2020,22.03935037,-159.5966786,21,0,0,21,0
Texas,US,6/13/2020,32.599141700000004,-96.28734728,330,3,0,327,0
Oklahoma,US,6/13/2020,36.81799745,-97.14421435,65,7,0,58,0
Nebraska,US,6/13/2020,40.50663314,-98.94877182,12,0,0,12,0
Kansas,US,6/13/2020,38.00017981,-101.32168100000001,46,1,0,45,0
Nebraska,US,6/13/2020,41.19930341,-101.66201640000001,2,0,0,2,0
Mississippi,US,6/13/2020,32.75462946,-88.64105766,167,12,0,155,0
Alaska,US,6/13/2020,60.24429722,-151.53888840000005,108,2,0,106,0
Illinois,US,6/13/2020,41.59081014,-88.42869583,873,19,0,854,0
Texas,US,6/13/2020,29.94414155,-98.7113588,35,0,0,35,0
Maine,US,6/13/2020,44.40759555,-69.76738544,136,9,0,127,0
Wisconsin,US,6/13/2020,42.57639354,-88.04051686,1343,36,0,1307,0
Delaware,US,6/13/2020,39.08646628,-75.56884914,1554,82,0,1472,0
Maryland,US,6/13/2020,39.24976208,-76.04741541,192,23,0,169,0
Michigan,US,6/13/2020,43.03197711,-85.54934642,4427,114,0,4313,0
Rhode Island,US,6/13/2020,41.67106337,-71.57641596,1105,0,0,1105,0
Kentucky,US,6/13/2020,38.93950319,-84.53241199,690,36,0,654,0
Iowa,US,6/13/2020,41.33649833,-92.1785067,15,0,0,15,0
California,US,6/13/2020,35.34329425,-118.72777959999999,3195,53,0,3142,0
Texas,US,6/13/2020,30.06040006,-99.34930144,20,1,0,19,0
South Carolina,US,6/13/2020,34.33988254,-80.58763164,430,15,0,415,0
Alaska,US,6/13/2020,55.57445008,-130.975561,19,0,0,19,0
Wisconsin,US,6/13/2020,44.51727459,-87.61468386,37,1,0,36,0
Michigan,US,6/13/2020,47.63197653,-88.41434263,1,0,0,1,0
Nebraska,US,6/13/2020,42.87990694,-99.71343729,0,0,0,0,0
North Dakota,US,6/13/2020,46.97830064,-99.77507857,2,0,0,2,0
Nebraska,US,6/13/2020,41.19774275,-103.7148131,8,0,0,8,0
Texas,US,6/13/2020,30.48678918,-99.74856473,1,0,0,1,0
Washington,US,6/13/2020,47.49137892,-121.8346131,8694,591,0,8103,0
Virginia,US,6/13/2020,38.26818502,-77.15852768,87,4,0,83,0
Virginia,US,6/13/2020,37.70965316,-77.09384941,33,0,0,33,0
Virginia,US,6/13/2020,37.71044922,-76.88689628,24,1,0,23,0
Oklahoma,US,6/13/2020,35.94530008,-97.94193268,12,0,0,12,0
California,US,6/13/2020,36.07409056,-119.8159973,1759,6,0,1753,0
South Dakota,US,6/13/2020,44.36956169,-97.4913945,5,0,0,5,0
Texas,US,6/13/2020,29.34967888,-100.41866379999999,1,0,0,1,0
Kansas,US,6/13/2020,37.55848695,-99.2856537,3,0,0,3,0
Oklahoma,US,6/13/2020,34.91671958,-98.97720696,6,0,0,6,0
Colorado,US,6/13/2020,39.30497777,-102.6022199,30,3,0,27,0
Washington,US,6/13/2020,47.63479026,-122.6436061,176,2,0,174,0
Washington,US,6/13/2020,47.12521214,-120.67943899999999,92,0,0,92,0
Minnesota,US,6/13/2020,48.77754106,-96.78317184,1,0,0,1,0
Oregon,US,6/13/2020,42.68762984,-121.64964609999998,48,0,0,48,0
Texas,US,6/13/2020,27.42435506,-97.69894948,20,1,0,19,0
Washington,US,6/13/2020,45.87325839,-120.7913598,45,3,0,42,0
Kentucky,US,6/13/2020,37.35388197,-82.94981134,4,0,0,4,0
Illinois,US,6/13/2020,40.93148779,-90.21330340000002,111,0,0,111,0
Indiana,US,6/13/2020,38.68861576,-87.4194665,35,0,0,35,0
Kentucky,US,6/13/2020,36.89225732,-83.85403396,11,0,0,11,0
Maine,US,6/13/2020,44.11486325,-69.10529169,22,1,0,21,0
Missouri,US,6/13/2020,40.12699751,-92.14780832,2,0,0,2,0
Nebraska,US,6/13/2020,42.63758421,-97.89178836,11,0,0,11,0
Ohio,US,6/13/2020,40.39830217,-82.42027563,31,1,0,30,0
Tennessee,US,6/13/2020,35.99508821,-83.94635435,539,5,0,534,0
Texas,US,6/13/2020,33.60519951,-99.74229059999999,1,0,0,1,0
Alaska,US,6/13/2020,57.65529415,-153.7493579,2,0,0,2,0
Minnesota,US,6/13/2020,48.24539665,-93.78352843,9,0,0,9,0
Idaho,US,6/13/2020,47.67282258,-116.7020872,98,0,0,98,0
Indiana,US,6/13/2020,41.24521668,-85.86312322,294,2,0,292,0
Iowa,US,6/13/2020,43.20405458,-94.20691791,17,0,0,17,0
Wisconsin,US,6/13/2020,43.90632465,-91.11451093,110,0,0,110,0
Arizona,US,6/13/2020,33.72854224,-113.98100290000001,221,1,0,220,0
Colorado,US,6/13/2020,37.28632032,-107.8429014,84,1,0,83,0
Texas,US,6/13/2020,28.34453111,-99.09908775,4,0,0,4,0
Indiana,US,6/13/2020,41.64232188,-85.42674232,248,2,0,246,0
North Dakota,US,6/13/2020,46.45681054,-98.53542355,9,0,0,9,0
Indiana,US,6/13/2020,41.54366008,-86.74072188,467,24,0,443,0
Illinois,US,6/13/2020,41.34426129999999,-88.88633881,177,16,0,161,0
Louisiana,US,6/13/2020,31.67884782,-92.15907765,76,0,0,76,0
Kansas,US,6/13/2020,37.19113093,-95.29849679,27,0,0,27,0
Minnesota,US,6/13/2020,44.9973857,-96.17488219,3,0,0,3,0
Pennsylvania,US,6/13/2020,41.43564672,-75.60379201,1600,194,0,1406,0
Missouri,US,6/13/2020,37.65896829,-92.5888493,9,0,0,9,0
Arkansas,US,6/13/2020,33.24116713,-93.60677071,11,1,0,10,0
Florida,US,6/13/2020,29.98484137,-83.18166636,12,0,0,12,0
Louisiana,US,6/13/2020,30.2049055,-92.06959876,1140,32,0,1108,0
Mississippi,US,6/13/2020,34.35687874,-89.48490961,171,4,0,167,0
Missouri,US,6/13/2020,39.06986886,-93.78076396,85,2,0,83,0
Wisconsin,US,6/13/2020,42.66005229,-90.1317729,41,0,0,41,0
Louisiana,US,6/13/2020,29.52470226,-90.40976986,968,77,0,891,0
California,US,6/13/2020,39.10124298,-122.75362439999999,32,0,0,32,0
Colorado,US,6/13/2020,39.20278823,-106.3555697,38,0,0,38,0
Florida,US,6/13/2020,28.76202069,-81.7125123,452,16,0,436,0
Illinois,US,6/13/2020,42.3224907,-88.00367925,9033,374,0,8659,0
Indiana,US,6/13/2020,41.41874274,-87.38277575,4109,228,0,3881,0
Michigan,US,6/13/2020,43.99050893,-85.802173,7,0,0,7,0
Minnesota,US,6/13/2020,47.64270764,-91.44557998,1,0,0,1,0
Montana,US,6/13/2020,47.64514965,-114.0898013,9,0,0,9,0
Ohio,US,6/13/2020,41.69710807,-81.23676539,346,12,0,334,0
Oregon,US,6/13/2020,42.79246693,-120.38501629999999,4,0,0,4,0
South Dakota,US,6/13/2020,44.02193107,-97.12926365,14,1,0,13,0
Tennessee,US,6/13/2020,36.34180170000001,-89.48921915,691,0,0,691,0
Alabama,US,6/13/2020,33.77995024,-88.09668032,35,0,0,35,0
Georgia,US,6/13/2020,33.07841647,-84.14263877,79,5,0,74,0
Mississippi,US,6/13/2020,31.20572971,-89.5077704,288,5,0,283,0
Texas,US,6/13/2020,33.66981763,-95.57404777,163,11,0,152,0
Texas,US,6/13/2020,34.06859623,-102.35162890000001,18,0,0,18,0
Vermont,US,6/13/2020,44.60353043,-72.64356694,29,1,0,28,0
Texas,US,6/13/2020,31.19531316,-98.24206613,9,0,0,9,0
Nebraska,US,6/13/2020,40.78416049,-96.68777155,1460,10,0,1450,0
Pennsylvania,US,6/13/2020,40.03904563,-76.24770128,3719,329,0,3390,0
South Carolina,US,6/13/2020,34.68270843,-80.70513032,239,6,0,233,0
Virginia,US,6/13/2020,37.71889653,-76.46400482,11,0,0,11,0
Nevada,US,6/13/2020,39.933223299999995,-117.03970749999999,22,0,0,22,0
Kansas,US,6/13/2020,38.48119447,-100.46607540000001,4,0,0,4,0
Oregon,US,6/13/2020,43.93727035,-122.847753,85,3,0,82,0
Wisconsin,US,6/13/2020,45.26271619,-89.07483625,5,0,0,5,0
Georgia,US,6/13/2020,31.03828570000001,-83.06472457,96,2,0,94,0
Michigan,US,6/13/2020,43.09052506,-83.22153148,228,31,0,197,0
Wyoming,US,6/13/2020,41.30702520000001,-104.6887497,195,0,0,195,0
Colorado,US,6/13/2020,40.66671597,-105.4625784,641,27,0,614,0
Kentucky,US,6/13/2020,37.54567114,-85.70138352,11,1,0,10,0
Colorado,US,6/13/2020,37.3153406,-104.0376458,6,0,0,6,0
California,US,6/13/2020,40.67311306,-120.59350990000002,9,0,0,9,0
Idaho,US,6/13/2020,46.81587887,-116.71136979999999,7,0,0,7,0
Oklahoma,US,6/13/2020,34.87844729,-95.25215049,6,1,0,5,0
Alabama,US,6/13/2020,34.90171875,-87.65624729,230,3,0,227,0
Mississippi,US,6/13/2020,32.40419769,-88.66229662,801,75,0,726,0
Tennessee,US,6/13/2020,35.75893438,-89.63015909999999,61,1,0,60,0
Kentucky,US,6/13/2020,37.10975748,-84.11321779,29,2,0,27,0
Georgia,US,6/13/2020,32.46325233,-82.92221316,117,1,0,116,0
South Carolina,US,6/13/2020,34.48244419,-82.00490796,129,4,0,125,0
Texas,US,6/13/2020,29.38508402,-96.93186692,22,1,0,21,0
Alabama,US,6/13/2020,34.52041498,-87.31069453,63,0,0,63,0
Arkansas,US,6/13/2020,36.04188196,-91.10867198,90,9,0,81,0
Illinois,US,6/13/2020,38.71987914,-87.72884035,4,0,0,4,0
Indiana,US,6/13/2020,38.84112637,-86.48361629,176,24,0,152,0
Kentucky,US,6/13/2020,38.07136018,-82.72882223,5,0,0,5,0
Mississippi,US,6/13/2020,31.55147224,-90.10841127,115,1,0,114,0
Missouri,US,6/13/2020,37.10626634,-93.83293097,7,0,0,7,0
Ohio,US,6/13/2020,38.59743452,-82.53466552,32,1,0,31,0
Pennsylvania,US,6/13/2020,40.99206278,-80.33393706,87,8,0,79,0
South Dakota,US,6/13/2020,44.35919441,-103.79294279999999,12,0,0,12,0
Tennessee,US,6/13/2020,35.21675201,-87.39787695,60,1,0,59,0
Oklahoma,US,6/13/2020,34.89851864,-94.70392124,19,1,0,18,0
Minnesota,US,6/13/2020,44.37136597,-93.72844721,52,1,0,51,0
New Mexico,US,6/13/2020,32.79215361,-103.4123733,41,0,0,41,0
Mississippi,US,6/13/2020,32.7536828,-89.52402044,483,15,0,468,0
Kansas,US,6/13/2020,39.20183497,-95.03620809,1106,7,0,1099,0
Pennsylvania,US,6/13/2020,40.36680311,-76.45651841,1162,39,0,1123,0
Alabama,US,6/13/2020,32.60154883,-85.35132246,661,35,0,626,0
Arkansas,US,6/13/2020,34.78498904,-90.78383866,481,1,0,480,0
Florida,US,6/13/2020,26.58410348,-81.88399313,2634,131,0,2503,0
Georgia,US,6/13/2020,31.779330600000005,-84.14324253,372,22,0,350,0
Illinois,US,6/13/2020,41.74583951,-89.29977132,88,1,0,87,0
Iowa,US,6/13/2020,40.64181461,-91.48183025,38,1,0,37,0
Kentucky,US,6/13/2020,37.59645942,-83.71513901,1,0,0,1,0
Mississippi,US,6/13/2020,34.291877500000005,-88.68149954,292,11,0,281,0
North Carolina,US,6/13/2020,35.47623147,-79.17569362,581,5,0,576,0
South Carolina,US,6/13/2020,34.16393091,-80.25690731,233,19,0,214,0
Texas,US,6/13/2020,30.31120597,-96.97045773,35,2,0,33,0
Virginia,US,6/13/2020,36.70586667,-83.12606515,9,0,0,9,0
Michigan,US,6/13/2020,44.94430054,-85.80150326,12,0,0,12,0
Mississippi,US,6/13/2020,33.55545125,-90.29900733,352,45,0,307,0
Pennsylvania,US,6/13/2020,40.6154815,-75.59435245,3939,267,0,3672,0
Idaho,US,6/13/2020,44.9438088,-113.9309747,1,0,0,1,0
Michigan,US,6/13/2020,41.89475156,-84.06603727,195,6,0,189,0
North Carolina,US,6/13/2020,35.24032589999999,-77.64245615,286,8,0,278,0
Florida,US,6/13/2020,30.45955727,-84.27491114,464,8,0,456,0
Texas,US,6/13/2020,31.29872538,-95.9936328,11,0,0,11,0
Kentucky,US,6/13/2020,37.09246661,-83.37999606,6,0,0,6,0
Kentucky,US,6/13/2020,37.12306748,-82.85346474,3,0,0,3,0
Florida,US,6/13/2020,29.31829741,-82.74007147,100,1,0,99,0
Idaho,US,6/13/2020,46.23315327,-116.434146,0,0,0,0,0
Kentucky,US,6/13/2020,38.53184419,-83.37735618,13,0,0,13,0
Missouri,US,6/13/2020,40.09673161,-91.72070156,7,1,0,6,0
New York,US,6/13/2020,43.784415700000004,-75.44903992,20,0,0,20,0
Tennessee,US,6/13/2020,35.52853208,-87.49022694,5,0,0,5,0
Washington,US,6/13/2020,46.57756476,-122.39257690000001,38,3,0,35,0
West Virginia,US,6/13/2020,38.9947249,-80.49988181,8,1,0,7,0
Montana,US,6/13/2020,47.12610041,-112.39469799999999,19,0,0,19,0
South Carolina,US,6/13/2020,33.89665987,-81.27146426,1098,39,0,1059,0
Virginia,US,6/13/2020,37.78258621,-79.44262866,8,0,0,8,0
Florida,US,6/13/2020,30.23766008,-84.8829258,218,1,0,217,0
Georgia,US,6/13/2020,31.82588896,-81.49251135,95,1,0,94,0
Montana,US,6/13/2020,48.56084317,-111.02430700000001,1,0,0,1,0
Texas,US,6/13/2020,30.15152688,-94.81205615,121,3,0,118,0
Ohio,US,6/13/2020,40.09136236,-82.48185785,305,11,0,294,0
Alabama,US,6/13/2020,34.81185586,-86.98310072,197,0,0,197,0
Texas,US,6/13/2020,31.5454767,-96.58095444,38,1,0,37,0
Arkansas,US,6/13/2020,33.95317155,-91.74002806,987,11,0,976,0
Colorado,US,6/13/2020,38.98749519,-103.5136649,3,0,0,3,0
Georgia,US,6/13/2020,33.79201475,-82.45024131,17,1,0,16,0
Idaho,US,6/13/2020,43.0012336,-114.1358773,35,0,0,35,0
Kentucky,US,6/13/2020,37.45475628,-84.6565327,15,1,0,14,0
Louisiana,US,6/13/2020,32.6003154,-92.66597409999999,227,18,0,209,0
Maine,US,6/13/2020,44.05996956,-69.54227124,21,0,0,21,0
Minnesota,US,6/13/2020,44.41311883,-96.26688165,6,0,0,6,0
Mississippi,US,6/13/2020,31.53288662,-90.45391915,320,32,0,288,0
Missouri,US,6/13/2020,39.05345619,-90.95588181,87,1,0,86,0
Montana,US,6/13/2020,48.54265777,-115.4046155,7,1,0,6,0
Nebraska,US,6/13/2020,41.04658298,-100.74753740000001,53,2,0,51,0
Nevada,US,6/13/2020,37.64268459,-114.8790388,2,0,0,2,0
New Mexico,US,6/13/2020,33.74526079,-105.4586166,5,0,0,5,0
North Carolina,US,6/13/2020,35.48508185,-81.21740317,125,0,0,125,0
Oklahoma,US,6/13/2020,35.70270942,-96.8812462,22,2,0,20,0
Oregon,US,6/13/2020,44.64252874,-123.86991200000001,184,0,0,184,0
South Dakota,US,6/13/2020,43.27841182,-96.72039050000001,265,0,0,265,0
Tennessee,US,6/13/2020,35.13738622,-86.58910106,44,0,0,44,0
Washington,US,6/13/2020,47.57705241,-118.41943880000001,2,0,0,2,0
West Virginia,US,6/13/2020,38.172154,-82.07017953,5,0,0,5,0
Wisconsin,US,6/13/2020,45.33737523,-89.73411273,7,0,0,7,0
Wyoming,US,6/13/2020,42.26376367,-110.6563997,15,0,0,15,0
Iowa,US,6/13/2020,42.07923082,-91.59809485,1016,80,0,936,0
Kansas,US,6/13/2020,38.21267844,-94.84254089,11,0,0,11,0
Missouri,US,6/13/2020,39.87001769,-93.10704106,11,1,0,10,0
Oregon,US,6/13/2020,44.48899494,-122.53731540000001,124,9,0,115,0
Texas,US,6/13/2020,36.27783108,-100.27331509999999,7,0,0,7,0
Connecticut,US,6/13/2020,41.7937534,-73.2451475,1439,135,0,1304,0
Arkansas,US,6/13/2020,33.70375665,-94.23468591,34,0,0,34,0
Texas,US,6/13/2020,28.35101362,-98.1246786,9,0,0,9,0
Illinois,US,6/13/2020,40.89188292,-88.55784752,37,2,0,35,0
Kentucky,US,6/13/2020,37.21137452,-88.34797529,9,0,0,9,0
Louisiana,US,6/13/2020,30.44143993,-90.73061664,525,31,0,494,0
Michigan,US,6/13/2020,42.60302282,-83.91297209,520,28,0,492,0
Missouri,US,6/13/2020,39.78110272,-93.54645978,7,0,0,7,0
New York,US,6/13/2020,42.72596275,-77.77966158,122,8,0,114,0
Texas,US,6/13/2020,30.70645047,-98.68475262,4,0,0,4,0
Arkansas,US,6/13/2020,35.21413234,-93.71951016,18,0,0,18,0
Colorado,US,6/13/2020,40.7249637,-103.110817,632,5,0,627,0
Illinois,US,6/13/2020,40.12581572,-89.36638784,10,0,0,10,0
Kentucky,US,6/13/2020,36.85949479,-86.877635,195,8,0,187,0
Nebraska,US,6/13/2020,41.56650314,-100.4817851,0,0,0,0,0
Ohio,US,6/13/2020,40.38996525,-83.76784341,48,0,0,48,0
Oklahoma,US,6/13/2020,35.91899576,-97.44352845,23,1,0,22,0
West Virginia,US,6/13/2020,37.8299889,-81.93528571,21,1,0,20,0
Georgia,US,6/13/2020,31.75218791,-81.74952375,23,1,0,22,0
Arkansas,US,6/13/2020,34.75392199,-91.88742357,70,0,0,70,0
Ohio,US,6/13/2020,41.29553751,-82.15083537,786,62,0,724,0
New Mexico,US,6/13/2020,35.86631386,-106.31349850000001,6,0,0,6,0
California,US,6/13/2020,34.30828379,-118.22824109999999,72057,2894,0,69163,0
Tennessee,US,6/13/2020,35.73939663,-84.31145275,196,1,0,195,0
Virginia,US,6/13/2020,39.08990083,-77.63481877,3321,71,0,3250,0
Iowa,US,6/13/2020,41.21842119,-91.26102611,355,11,0,344,0
Virginia,US,6/13/2020,37.97850256,-77.96274807,98,1,0,97,0
Oklahoma,US,6/13/2020,33.95273467,-97.23906784,22,0,0,22,0
Alabama,US,6/13/2020,32.1597283,-86.65158371,365,14,0,351,0
Georgia,US,6/13/2020,30.83568832,-83.27056716,618,4,0,614,0
Mississippi,US,6/13/2020,33.47386518,-88.44191529999998,311,9,0,302,0
Texas,US,6/13/2020,33.61008596,-101.82047890000001,813,51,0,762,0
Iowa,US,6/13/2020,41.02958964,-93.32780803,23,3,0,20,0
Ohio,US,6/13/2020,41.62101218,-83.65468618,2419,280,0,2139,0
Michigan,US,6/13/2020,46.47227431,-85.54471223,3,0,0,3,0
Georgia,US,6/13/2020,34.57286511,-84.00425681,107,1,0,106,0
New Mexico,US,6/13/2020,32.18179341,-107.75088259999998,26,1,0,25,0
Virginia,US,6/13/2020,36.94618528,-78.24133319,20,0,0,20,0
Pennsylvania,US,6/13/2020,41.17823008,-75.98447579,2824,164,0,2660,0
Pennsylvania,US,6/13/2020,41.34310539,-77.06629984,171,17,0,154,0
South Dakota,US,6/13/2020,43.89522709,-99.85201878,33,0,0,33,0
Virginia,US,6/13/2020,37.40021399,-79.19888138,92,1,0,91,0
Texas,US,6/13/2020,33.17657705,-101.8162849,19,1,0,18,0
Iowa,US,6/13/2020,43.38107862,-96.20926845,30,0,0,30,0
Kansas,US,6/13/2020,38.45576156,-96.15275715,406,6,0,400,0
Kentucky,US,6/13/2020,37.02080035,-88.07886257,18,3,0,15,0
Minnesota,US,6/13/2020,44.41327865,-95.83806103,199,2,0,197,0
Nevada,US,6/13/2020,39.01777974,-119.18704790000001,91,2,0,89,0
Michigan,US,6/13/2020,46.07028979,-85.04980537,8,0,0,8,0
Michigan,US,6/13/2020,42.69158356,-82.92752801,7035,889,0,6146,0
Alabama,US,6/13/2020,32.38759944,-85.69267724,122,6,0,116,0
Georgia,US,6/13/2020,32.35207048,-84.04234127,109,8,0,101,0
